index,percentage_docks_available
0,0.8137448221784616
1,0.6411778563498847
2,0.6098264476920879
3,0.7301040143572568
4,0.8287888212969061
5,0.2511613483236373
6,0.5442652398388041
7,0.533170241313371
8,0.823048348640712
9,0.7997291798415138
10,0.6259005575768917
11,0.5900796365037171
12,0.6190973171847044
13,0.8893529752900262
14,0.5561775198905109
15,0.8509658739890891
16,0.71611061691768
17,0.7837528266475033
18,0.5284172244893551
19,0.7535295166122489
20,0.34843126327897356
21,0.7020838141094026
22,0.8409953294949606
23,0.5265694598166603
24,0.8213283274609369
25,0.7980619106483635
26,0.5316918990806137
27,0.6968655080379015
28,0.9389713854530914
29,0.25707091682400807
30,0.8734337356484388
31,0.1301956351090165
32,0.7209445025090736
33,0.13371689543712556
34,0.9032456800464818
35,0.6200759402057567
36,0.24811439833866694
37,0.48819073926055273
38,0.4913594841566956
39,0.72450421377155
40,0.26463131680425417
41,0.8957865136776249
42,0.5956379062063061
43,0.1431840399558294
44,0.6880461022058361
45,0.5279862848358279
46,0.3029326115865617
47,0.8137348362176807
48,0.8485695571253928
49,0.8757748784536987
50,0.7477333018916398
51,0.25808063699120287
52,0.4489134900935198
53,0.2649545108764303
54,0.9164870336155146
55,0.25902653722898134
56,0.6885027679991722
57,0.696885331817601
58,0.8152778056630954
59,0.6239848306292213
60,0.5010585123201502
61,0.7289130556627665
62,0.5474944790737855
63,0.13121641164214343
64,0.626660384564097
65,0.9134135464710953
66,0.9048139104450922
67,0.7220445436293113
68,0.3821759766358555
69,0.2329749461622485
70,0.6052123784379632
71,0.6744572351543301
72,0.95423726697491
73,0.13144380271706252
74,0.04268412401718058
75,0.6491220813955152
76,0.6099594251586156
77,0.7374022465099389
78,0.6657998968466603
79,0.23688502151671798
80,0.007393857348443333
81,0.5630159358829662
82,0.8179772820052675
83,0.24333582571024842
84,0.650483041276814
85,0.8298683318804445
86,0.5811589024672168
87,0.5088945806020059
88,0.7794660933110051
89,0.9796030887142306
90,0.4871363548228893
91,0.5725363400851278
92,0.29423244886226246
93,0.8907135890003453
94,0.8694373324769384
95,0.19617438282845734
96,0.5658654866037107
97,0.9635595881649239
98,0.18247393291767222
99,0.2662826610414879
100,0.708416290250085
101,0.9185658918121782
102,0.5262091170283426
103,0.5632004544258233
104,0.07763063325736341
105,0.592502585271586
106,0.7485297817633587
107,0.5283752309502707
108,0.1608277256117025
109,0.601025151577246
110,0.21417290717671728
111,0.09168743667659085
112,0.7222701765313658
113,0.6706355215891292
114,0.18226651522992487
115,0.818086429053197
