index,percentage_docks_available
0,0.8121069594045589
1,0.6329325629800389
2,0.5936775505548053
3,0.7014074795284121
4,0.8023527471617419
5,0.2670395507914536
6,0.5572116989012467
7,0.5938123183255984
8,0.8001012451583995
9,0.8102721899027877
10,0.6220778141187391
11,0.5376632463631156
12,0.6023598125712648
13,0.8895862260110649
14,0.5605458138032913
15,0.8266932637193146
16,0.7288132381626099
17,0.7013391574355561
18,0.5218456853769095
19,0.7868724325479144
20,0.33209306318050913
21,0.7081503487517574
22,0.8323514476439251
23,0.5140351262103637
24,0.8184334531119515
25,0.8053186523795718
26,0.535902326803651
27,0.7247939430063057
28,0.931405956790018
29,0.2475740352306541
30,0.846087023006082
31,0.13848020219631849
32,0.7295915325358768
33,0.11274678533518298
34,0.9070948567608024
35,0.6464625067655072
36,0.24515348275019883
37,0.4695000806917751
38,0.5085472311643304
39,0.6981057864613999
40,0.261066191584455
41,0.8764495199458194
42,0.6030858547764077
43,0.1708736843100473
44,0.6992847709742795
45,0.6507103270725206
46,0.2949023841951345
47,0.8002438348057394
48,0.861677728153998
49,0.9034984099462566
50,0.7280804633679071
51,0.24880635967799042
52,0.49161169320283504
53,0.273656292955645
54,0.8897102844175155
55,0.24057602516995374
56,0.6868917019139285
57,0.7158087788657462
58,0.719830557430215
59,0.6067160523711279
60,0.4753461061014576
61,0.7553766822909416
62,0.5203311754281273
63,0.1791363921919781
64,0.6278408805012147
65,0.9014655720860499
66,0.8859121762132669
67,0.728562196922493
68,0.39724291213881807
69,0.2896976170351785
70,0.6247328119289541
71,0.6762387029774962
72,0.9280546825707041
73,0.21191439824084513
74,0.07741514452387803
75,0.6707833485527007
76,0.6030858547764077
77,0.734714829869691
78,0.6558579666536977
79,0.26141160791680096
80,0.15182192145280562
81,0.5501890953036782
82,0.837239870047085
83,0.2913896267099239
84,0.6337529588523306
85,0.8593875986357142
86,0.5853458745535699
87,0.4835722533508017
88,0.7602275187161298
89,0.9191601226311967
90,0.4720876440104931
91,0.5669508098684147
92,0.4012824119659711
93,0.9011084715392541
94,0.8595251606631115
95,0.19044979491865502
96,0.580145986998115
97,0.9302566592644649
98,0.18657752795161742
99,0.2731434678757084
100,0.7097567359495947
101,0.8481658982213172
102,0.5325287337667054
103,0.5593395143987291
104,0.19657153658267795
105,0.5852781907850543
106,0.7933482331755292
107,0.5158177435344675
108,0.16716388496218826
109,0.6235978280638996
110,0.2282646516526836
111,0.10971378055927214
112,0.7477888985955196
113,0.6512839642542804
114,0.1750270684895067
115,0.6758915531939749
116,0.4256974521221538
117,0.7815488746403058
118,0.6569237801401148
119,0.4276898863212664
120,0.7056100297497759
121,0.314354384175756
122,0.8110960864392875
123,0.5349603881786628
124,0.3360734191933767
125,0.7594187925452327
126,0.8357757493672637
127,0.9183214499026496
128,0.8000444369506728
129,0.3027022241565202
130,0.7861677804927448
131,0.1915593802371122
132,0.7537970003784529
133,0.23610438998365685
134,0.29837544162551416
135,0.5439089766762443
136,0.5319311667233314
137,0.3649520050336892
138,0.6653437922152307
139,0.8387607278271798
140,0.5321233776519881
141,0.9220621326852151
142,0.6216180080230624
143,0.3508165507580865
144,0.0724995604779304
145,0.5936131399012047
146,0.618985558813814
147,0.46141505937949856
148,0.9069757742611002
149,0.9201755319248481
150,0.7317637058024353
151,0.8790469719209011
152,0.23393491836007047
153,0.8452339834222593
154,0.7158608112732834
155,0.7156920627660699
156,0.558287111961416
157,0.8755520176107032
158,0.4191831104223316
159,0.6095261755713848
160,0.8242428053184616
161,0.7157813012197226
162,0.6026236991538423
163,0.7867491169775909
164,0.6361189836184526
165,0.41179825205223586
166,0.7932318562569044
167,0.3496823500067926
168,0.8751148323253111
169,0.18015643189149855
170,0.46992078534986015
171,0.7280368507230807
172,0.5297365805721433
173,0.717480181393994
174,0.6604453857355612
175,0.22401928306057958
176,0.33687306021198166
177,0.7202008776972452
178,0.21049917050655853
179,0.6907376783745959
180,0.8291325623269091
181,0.907684146068696
182,0.7037086759737434
183,0.8748515760487534
184,0.20253086488404648
185,0.5397473847070755
186,0.6553098067520263
187,0.2694940221254681
188,0.44456443641792837
189,0.8790469719209011
190,0.3556823342002043
191,0.8031224778792301
192,0.5226956125451611
193,0.6531177307458494
194,0.929283580977395
195,0.9060472986972096
196,0.43232314648003234
197,0.27421260466164427
198,0.2831911733678918
199,0.36344225930253155
200,0.541191349836758
201,0.24589899413627678
202,0.20591152423832548
203,0.6823519512126253
204,0.4004702509937485
205,0.7016317006276984
206,0.8121136256434965
207,0.9145943380733113
208,0.0724995604779304
209,0.49985594451161414
210,0.5442957026755968
211,0.8895862260110649
212,0.8716986190351058
213,0.8853516332293095
214,0.6067598326691499
215,0.6088066989808474
216,0.39787451968778564
217,0.516375377090258
218,0.7402696221392854
219,0.8245692404041285
220,0.89294734329815
221,0.9268589915921004
222,0.5367192493505101
223,0.3718717416363304
224,0.16853066244825965
225,0.39467219465669406
226,0.3900613994876205
227,0.3348829624384375
228,0.5955174155046887
229,0.5958996989514214
230,0.42334610845821496
231,0.6246630185856157
232,0.8504650898899407
233,0.7132865210661877
234,0.17533686060160952
235,0.6737203011998224
236,0.5385319217439138
237,0.4015962659381788
238,0.7285963216046324
239,0.5081906904614797
240,0.19052515648323864
241,0.8499582150092428
242,0.7553803561315772
243,0.6074322710106038
