index,percentage_docks_available
0,0.8163813557053896
1,0.6401911304109228
2,0.5963787031818253
3,0.6952229040759897
4,0.8046621212395502
5,0.2745010885258586
6,0.5517103290303943
7,0.5676803859669307
8,0.8041293677229506
9,0.802313407213454
10,0.6275449342350122
11,0.5561807824936401
12,0.6087827688765359
13,0.8896420687326245
14,0.5563324222648212
15,0.8253047965602386
16,0.7429901035778232
17,0.6909385173563286
18,0.5259908642098027
19,0.7807183155999566
20,0.34086008962299646
21,0.7037679102147381
22,0.8265445757861154
23,0.5126827514600621
24,0.8146370163246565
25,0.8010950549116803
26,0.5449767653930558
27,0.7366362295643845
28,0.9196753407475599
29,0.2375457821310328
30,0.8472480422002123
31,0.12282776005411801
32,0.7376580585379195
33,0.11001049688513516
34,0.8911094827572204
35,0.6504728750838942
36,0.4269180533301929
37,0.4691507581260879
38,0.4991935460523559
39,0.6964217830574231
40,0.26036796880315394
41,0.8807695716467777
42,0.589845241483919
43,0.1792284390146084
44,0.7003677418327109
45,0.6385576334369731
46,0.29301578449615584
47,0.8028204578431839
48,0.8744509799559099
49,0.9118966491880286
50,0.7345933609661096
51,0.25226459178780974
52,0.4913130614835167
53,0.2533026720929671
54,0.8908036435716675
55,0.22884042812496355
56,0.6869078428457781
57,0.7100592849313881
58,0.7720333274545201
59,0.6069933815092924
60,0.46853564383175417
61,0.764583950086281
62,0.50785241832066
63,0.16526558556156964
64,0.6269867007616621
65,0.897312747019011
66,0.8908833617645808
67,0.7408090528300184
68,0.40540699917794654
69,0.25904415784117807
70,0.6229753665475465
71,0.6820967962586268
72,0.9223499301094031
73,0.2009686904860368
74,0.0757611418021
75,0.6721988121693557
76,0.5478901097296145
77,0.7340591209780467
78,0.6530954593470564
79,0.24463397305293041
80,0.14463045166264593
81,0.5543806312953792
82,0.8238424532750492
83,0.2504647776653366
84,0.6322493695538017
85,0.8606897950947886
86,0.579996650930218
87,0.48524567539501834
88,0.7572940361081645
89,0.9419888715945882
90,0.45933566223890415
