index,percentage_docks_available
0,0.7961329389744614
1,0.6521205305070421
2,0.6122116394773758
3,0.7290124702079013
4,0.8187602532129448
5,0.26737955093978105
6,0.541441493793443
7,0.5512418524526689
8,0.8029582550539309
9,0.7913973224368783
10,0.6167888189247861
11,0.590670676090462
12,0.6105091269416039
13,0.8845104287723182
14,0.540655423292478
15,0.8418854993786874
16,0.7114057256230502
17,0.7580942129816097
18,0.5193780822380182
19,0.7436668673394842
20,0.3623211396174473
21,0.6931372035680633
22,0.8364287635020327
23,0.510842934082804
24,0.8107754702376346
25,0.7871610458593647
26,0.5250653781070738
27,0.6971610655653312
28,0.9226733827655473
29,0.26128227686505145
30,0.862370350100716
31,0.15321873053078688
32,0.7262722824290271
33,0.14325000382443726
34,0.8853420518387307
35,0.6137527682706896
36,0.25601709759732943
37,0.48721093376302627
38,0.49836668257724204
39,0.7240804729484887
40,0.2724054221798688
41,0.8748822602401247
42,0.5861856421554195
43,0.13201479570846542
44,0.680388935818779
45,0.5187178969163193
46,0.3135195361558842
47,0.812595459012226
48,0.8276012571181985
49,0.8567933802657908
50,0.7358739967662624
51,0.2581655477251182
52,0.44416854265960287
53,0.2720217460615983
54,0.8990623256441772
55,0.27407969877038724
56,0.6772486529226973
57,0.6840824189812272
58,0.8074448346731622
59,0.6152483416800532
60,0.4995157705263031
61,0.7167341524378876
62,0.5337504402466674
63,0.12568927617321185
64,0.6227355359563975
65,0.8932757931336006
66,0.8770146865973955
67,0.7102076779941906
68,0.39390151646328164
69,0.24225351627548325
70,0.585387015451659
71,0.6863847286714972
72,0.9306431532614194
73,0.12003182577199195
74,0.0426653635911709
75,0.6291712496375818
76,0.5844485348314983
77,0.7296351328196818
78,0.6536140547834066
79,0.2549373181442335
80,0.015948113351365922
81,0.5643390453521973
82,0.8026858743659879
83,0.2575657418793566
84,0.6461861880178192
85,0.8291602549497543
86,0.5861768310009549
87,0.49041852520250206
88,0.7633364077030929
89,0.9632758687552554
90,0.4912366408907492
91,0.5756894992352367
92,0.3082568335998698
93,0.8777140544297596
94,0.8501985981574085
95,0.21133965478954492
96,0.564507957491811
97,0.9505266757846782
98,0.1921006472220569
99,0.27648970195676714
100,0.6853695933853899
101,0.8983710527277147
102,0.5282158468569036
103,0.5579823614965692
104,0.0962196462135404
105,0.5852826317978761
106,0.7370712172288927
107,0.5186341648247242
108,0.17416080090818076
109,0.5836143561768738
110,0.22573629294699954
111,0.0981614357965368
112,0.7095930349938717
113,0.6687542494394039
114,0.18745634727119692
115,0.7943154899757388
116,0.4444068384205436
117,0.7916334026643449
118,0.6021612989138971
119,0.42916813093064177
120,0.714919850140128
121,0.308610455055586
122,0.8018367902337769
123,0.5107303751371847
124,0.3345440012128571
125,0.787869486953094
126,0.8193246287849415
127,0.9774557113758522
128,0.7811544102138136
129,0.33495828598779653
130,0.7712503524791898
131,0.24299225823570803
132,0.7710771265696618
133,0.26266659333157677
134,0.2364943938087939
135,0.5513559320842772
136,0.529100839958429
137,0.3469276924690927
138,0.6662488362052792
139,0.8134668761935803
140,0.5286329164945399
141,0.9617160437493497
142,0.6389286689704737
143,0.5225505500156316
144,0.07715941550256378
145,0.4865710752513187
146,0.6269736766028412
147,0.4732614405853586
148,0.8993532862282128
149,0.9817110898417103
150,0.7336998301121038
151,0.9031982164284309
152,0.2688990533181014
153,0.8198915747906381
154,0.6931351192177059
155,0.6867225770564964
156,0.5759135542542971
157,0.8618881442508861
158,0.44226315087877455
159,0.6003521085374781
160,0.8114427556634084
161,0.729055577086823
162,0.5846657268000656
163,0.6821671761604409
164,0.7324946707234485
165,0.4353812394597184
166,0.7830519710245171
167,0.36910772773248957
168,0.916278209905083
169,0.1257679348092765
170,0.47261286771430816
171,0.7384603848035136
172,0.532587820958693
173,0.7070821873822702
174,0.6414637211471984
175,0.1898406274380235
176,0.3272683795699385
177,0.7114015073993345
178,0.22983636034228172
179,0.7319172292083276
180,0.8188853102301025
181,0.9088576518459522
182,0.7067008852870187
183,0.8480967653085262
184,0.23183744514248972
185,0.5390341755800248
186,0.6466882650324548
187,0.28810083434581013
188,0.45388498637881414
189,0.9047332505509122
190,0.46341953138200404
191,0.8236757017521178
192,0.53936400732649
193,0.6549486054537941
194,0.9243713270744505
195,0.8996546795065571
196,0.4229593490016268
197,0.29376271581415325
198,0.29934927983416076
199,0.368903149007605
200,0.5497195803608567
201,0.24909384841652288
202,0.22758960843149822
203,0.6817740815593729
204,0.41032165759687594
205,0.7012473412046608
206,0.7853893571805475
207,0.914513921613426
208,0.047143587977634405
209,0.5034706783219249
210,0.5340599539828821
211,0.9277672755719006
212,0.8536447998906895
213,0.8820167262680175
214,0.5584012806746372
215,0.592864883631867
216,0.4209022765102587
217,0.5188297708688869
218,0.7356488984857861
219,0.8050702036487938
220,0.940112564056343
221,0.9449900209936244
222,0.5466884174280856
223,0.41109057507848357
224,0.18090487143311207
225,0.38350546085424597
226,0.41623366889517477
227,0.3814585702011859
228,0.5922821364433802
229,0.5708284468763328
230,0.4401504018751473
231,0.6184725591528137
232,0.8215018744738437
233,0.6815178443699915
234,0.204584028726083
235,0.6611742533502705
236,0.49620333436643504
237,0.4298714654882333
238,0.7064804860296143
239,0.48752887209547424
240,0.2312558469978896
241,0.8778266276014268
242,0.7338245582013392
243,0.6133599313063363
244,0.24176306436167416
245,0.25283796499624
246,0.393582550605311
247,0.713034295613801
248,0.7900091364921265
249,0.47383254119433516
250,0.23855119886679066
251,0.5479214315890091
252,0.7274154134802884
253,0.6548551799155571
254,0.25092195299374664
255,0.34310598255851266
256,0.7148492913930431
257,0.7543812600663364
258,0.765935849721621
259,0.278929759399236
260,0.006208189475686243
261,0.8939891077149487
262,0.9249083775191316
263,0.27432461198009084
264,0.5680427936016953
265,0.8401715617829284
266,0.6089766335269313
267,0.6670970988300559
268,0.909361299885982
269,0.8782554291726333
270,0.8542414012541826
271,0.6582260156701076
272,0.8293247029518754
273,0.8899469498776997
274,0.7112849381915812
275,0.5873614396680098
276,0.270861389227049
277,0.22903052883807967
278,0.3558942904200646
279,0.06407521404927041
280,0.9329504126374291
281,0.5031280490707064
282,0.36929560005899265
283,0.962172402934024
284,0.333242555863583
285,0.7532266722053993
286,0.4412002871265454
287,0.26163972350840126
288,0.4079678910104419
289,0.848226194624365
290,0.5778288267079161
291,0.551910971359193
292,0.5088305839935727
293,0.784908845462445
294,0.11635812575812104
295,0.7622934717303584
296,0.603674759589564
297,0.9178539178984699
298,0.8080386813093652
299,0.11446934491362182
300,0.6185796470804602
301,0.13741331350628655
302,0.580170941785641
303,0.43384682046207995
304,0.4544350922673557
305,0.6479367785073774
306,0.4943494730670853
307,0.5810797436639792
308,0.8007278559357843
309,0.25433610949735985
310,0.8544448088416609
311,0.6517037323292187
312,0.8438828689403315
313,0.8694783873059384
314,0.4978261002011895
315,0.2729298275471602
316,0.8162382906979474
317,0.4020370643550101
318,0.8447454474137024
319,0.7280710388744358
320,0.46792489875113946
321,0.8658496644206368
322,0.4137007427115339
323,0.546009475835879
324,0.30617829363964655
325,0.528353112941451
326,0.7298628369768676
327,0.4125583323550329
328,0.35137381895586484
329,0.8045870050038992
330,0.335907134262086
331,0.8250577949395416
332,0.13560798874351027
333,0.7987183935247433
334,0.775529627789726
335,0.9424638840224191
336,0.3146532550953552
337,0.6220607870811077
338,0.7914800657686263
339,0.6451788551848684
340,0.3919127456005738
341,0.516144469814717
342,0.8656781846163513
343,0.5131177704945964
344,0.38444815002213883
345,0.23575161106233417
346,0.27344027846472774
347,0.6697067690746531
348,0.668301798469794
349,0.7384101834282725
350,0.6421424157510112
351,0.7921348643044158
352,0.5618652258763708
353,0.7152901821886521
354,0.9965148662530079
355,0.19021928377615543
356,0.6803654585284181
357,0.22559446546230233
358,0.6243083497032663
359,0.9153066333067452
360,0.5059272633871545
361,0.8244576332426142
362,0.7810932408145872
363,0.6553305816184419
364,0.1487909189898186
365,0.4565859763183276
366,0.36020675378117156
367,0.2696037996777221
368,0.08161868814948114
369,0.6497474447184295
370,0.6999506931354182
371,0.4883273120590485
372,0.11338632421678657
373,0.8969394988177692
374,0.11219012642317527
375,0.7049658011372872
376,0.7507775038628295
377,0.5608368378212611
378,0.5289492690011091
379,0.5005923230830792
380,0.6435560122708271
381,0.559743237314911
382,0.29646289713365387
383,0.6072895831710158
384,0.8284420325310858
385,0.6575017955994155
386,0.5038616888073615
387,0.18222475797452609
388,0.7001062970082333
389,0.8551148590061981
390,0.707025849095936
391,0.07509436660410995
392,0.42835860193143416
393,0.20435866315021084
394,0.7254734623187296
395,0.6085175445430712
396,0.8077219101958794
397,0.5466417580756052
398,0.7547928416477442
399,0.7451347396889108
400,0.4871251836130423
401,0.810562020642499
402,0.29634104818790086
403,0.0759219876074213
404,0.7017517089858072
405,0.6331491347496515
406,0.8249870736305422
407,0.39198784231783546
408,0.3180428757783777
409,0.4950898997984725
410,0.4187770449863538
