index,percentage_docks_available
0,0.8136913757509501
1,0.6372160355255799
2,0.5957459512950184
3,0.7573760743915517
4,0.8188015636227726
5,0.27154117356164503
6,0.5432966199628728
7,0.6357018917281432
8,0.8049805258047021
9,0.8023842582978875
10,0.6288009571378452
11,0.5411825670363187
12,0.6074415903746597
13,0.8821064792644411
14,0.5554124772945107
15,0.844639587775683
16,0.7367898502423614
17,0.687718113294576
18,0.5257804880808841
19,0.7814872042449202
20,0.3312079010435162
21,0.710437700051622
22,0.8402566500858752
23,0.48521496537855185
24,0.8093360633853053
25,0.8033677756761642
26,0.5296374173455387
27,0.728149803658714
28,0.9322149643601694
29,0.23297523899915867
30,0.8546865219801246
31,0.14780666347906538
32,0.7354184631315087
33,0.11692236748023231
34,0.8950893966012484
35,0.6447435198249466
36,0.23503758405326475
37,0.48131093984751117
38,0.5084631863715295
39,0.6906834132251931
40,0.25961741745279054
41,0.8835734205169378
42,0.5719931410006576
43,0.1066305819856094
44,0.6942266364926708
45,0.6710099346740175
46,0.2845986297760578
47,0.8099048122054465
48,0.8693160723957192
49,0.9003808620326875
50,0.7465594261178577
51,0.24732262878151598
52,0.5018181320701695
53,0.27175248577733513
54,0.8962519932382503
55,0.2455079709853934
56,0.6858400742445837
57,0.7158397182094778
58,0.7441404237430528
59,0.5997065073170322
60,0.4714005999258131
61,0.7518603825298245
62,0.5150478498541669
63,0.1385516006772141
64,0.6289648628609299
65,0.8550194729504936
66,0.670545679930192
67,0.7338762485669421
68,0.40065064497886826
69,0.2725403318235195
70,0.6156713060702894
71,0.6822176473077045
72,0.9239147221192486
73,0.14852323811631973
74,0.04337592991104169
75,0.6026371426539712
76,0.5033175963287937
77,0.7318419967365757
78,0.6533883896706177
79,0.22158312406088101
80,0.15849264637361465
81,0.5474391789849139
82,0.8335834522571836
83,0.2988163777778825
84,0.6352822596754627
85,0.8542578792847245
86,0.5873018177758033
87,0.4881742966316953
88,0.7624969409499276
89,0.9317242767743461
90,0.47064688187318204
91,0.5739422579665462
92,0.408835397508369
93,0.8989625090994098
94,0.8580146837676186
95,0.14693031221813396
96,0.5867208080035418
97,0.9306226051725498
98,0.19451515687874973
99,0.30995643899136865
100,0.7122827358588719
101,0.8561039845502276
102,0.5339180834891278
103,0.5575843328770107
104,0.18014217521909792
105,0.5831933090065892
106,0.7913313470964614
107,0.5218698179688247
108,0.1660259188247432
109,0.625925547675047
110,0.23873829239102146
111,0.12832471204070614
112,0.742161329600562
113,0.6482299023447149
114,0.23129278127393593
115,0.681239826575047
116,0.43319600060766633
117,0.7916573572513471
118,0.6464318204182109
119,0.43788618678890384
120,0.729194536581564
121,0.30946528001648915
122,0.8205538805047911
123,0.5245830978065074
124,0.3390545918718766
125,0.8137185543883091
126,0.8335096600654374
127,0.9247111747769735
128,0.7936689873938599
129,0.3042383019931578
130,0.7755823040856387
131,0.1965380594098453
132,0.7721720308305082
133,0.2406393142211971
134,0.2859012745079213
135,0.5472301251248569
136,0.5460141982325011
137,0.3582762968733797
138,0.6647304513491299
139,0.8345031311739344
140,0.5290314048028486
141,0.9332686676651257
142,0.6474273770493304
143,0.38951315246058404
144,0.07689734376549742
145,0.562293053445158
146,0.6220711186186946
147,0.4565383779739705
148,0.9067371945014487
149,0.921789963716877
150,0.7330864412075832
151,0.8761884468175054
152,0.23486039346766366
153,0.8506472244631194
154,0.7165171149648096
155,0.7152970177610624
156,0.5582904476567294
157,0.8812621717221767
158,0.43367307557522405
159,0.628870136601973
160,0.825867909946173
161,0.7304538324376383
162,0.5904376553292696
163,0.7784210602097604
164,0.6647536137709531
165,0.43263570982183297
166,0.7906629642817872
167,0.3556872223514364
168,0.9032851671614198
169,0.18103641654304994
170,0.4622834543418858
171,0.7326887620298023
172,0.5211715949308234
173,0.7221827182251971
174,0.6398999931225228
175,0.20908084958301856
176,0.32102679464679124
177,0.7123068033569949
178,0.1894531000627769
179,0.6695560658076175
180,0.8354711118146845
181,0.8932809277463429
182,0.6862866673500381
183,0.8760321721842408
184,0.20407378700611672
185,0.5338003561510631
186,0.6598508429513961
187,0.2750572191349668
188,0.44262790190992707
189,0.8823652748035313
190,0.3705311738402893
191,0.7048827014872275
192,0.5155695891507425
193,0.634517843184899
194,0.9322793365262062
195,0.9068555837329993
196,0.4175491975289084
197,0.2751156482641309
198,0.259925676841697
199,0.35576776008475774
200,0.5516261807233114
201,0.2394595727251602
202,0.20926598539477664
203,0.6843073564988673
204,0.4039801575829108
205,0.7025465737010754
206,0.8128744439335508
207,0.8467741983105109
208,0.09662151528632296
209,0.4707535548977281
210,0.5789396877948743
211,0.8950794901648264
212,0.8406897833203164
213,0.8813834661818599
214,0.6271739755896442
215,0.6223862581217428
216,0.39885179334490434
217,0.5141734820601819
218,0.7446406811671769
219,0.824870461322157
220,0.9126860514031715
221,0.9291405377413345
222,0.5297768394447528
223,0.3799759920972553
224,0.14981729426819038
225,0.3997281224495989
226,0.4042041871304401
227,0.37362268898944884
228,0.5983046796921128
229,0.5853640542548321
230,0.4254030012299254
231,0.6114298389095704
232,0.8515161401736652
233,0.7164342774699347
234,0.1743824751802135
235,0.6798402315986524
236,0.5316530086955389
237,0.40324797893343733
238,0.7263850506402979
239,0.49734221082300534
240,0.1912123915168904
241,0.8353873551244841
242,0.7696957397851331
243,0.6146455385572239
244,0.21347174145429776
245,0.22446355256195774
246,0.3912110484380857
247,0.7025467853964501
248,0.759497833784902
249,0.44640727970850663
250,0.24051057440222223
251,0.5320048674527529
252,0.7324848687520013
253,0.6665181477390815
254,0.26474554319303206
255,0.32232769625433755
256,0.7260364320381628
257,0.7260601072105255
258,0.7685763818636834
259,0.2554648750337874
260,0.08769686532918926
261,0.8717444123074741
262,0.9127537588287385
263,0.3210352337117664
264,0.5533288440537691
265,0.8323037252039288
266,0.6177626529944276
267,0.6883339725451227
268,0.8649919817389793
269,0.8465046376537954
270,0.8430558107579496
271,0.6678692288898476
272,0.8580405468434789
273,0.9167298759621142
274,0.7530442590822363
275,0.5803225699183762
276,0.27172488814359747
277,0.20534010051140397
278,0.3341790703126236
279,0.1678133872157177
280,0.9174178462908003
281,0.4653339385443226
282,0.3784542500281487
283,0.9337021636029676
284,0.3411661239653237
285,0.7663499738513325
286,0.4123601825151118
287,0.22596922021616184
288,0.43149369159778594
289,0.8810430948596655
290,0.5255218986053086
291,0.5502899341391652
292,0.475743240901403
293,0.7257601068573808
294,0.1431770611855928
295,0.7675948514400319
296,0.6098247501048178
297,0.9234832205950593
298,0.8076920398460511
299,0.11899464066346502
300,0.6386156275835085
301,0.23938266521100837
302,0.5757144879699858
303,0.43954141355554577
304,0.4487326431718252
305,0.6538400171714922
306,0.5118585616047043
307,0.6078380179318741
308,0.8081677093618397
309,0.2709754492139067
310,0.8487558727388518
311,0.6818738657753766
312,0.8513729770600102
313,0.8781893471388016
314,0.4358307356976276
315,0.2286127105325418
316,0.8317140533624838
317,0.3976801143942773
318,0.8876114002412876
319,0.7268901424431369
320,0.46192565281312103
321,0.825859276303697
322,0.40420856136526234
323,0.579745776063037
324,0.2706390985393476
325,0.5510620123216157
326,0.7500132608396305
327,0.3830320710377849
328,0.3115172155638759
329,0.7755705744594287
330,0.3140644687625853
331,0.7924438149363716
332,0.253221368880153
333,0.8183505285011922
334,0.7789433267465324
335,0.9040083068629663
336,0.28865852905658135
337,0.6205094131614654
338,0.7798368363376188
339,0.6501893077423607
340,0.3729797143475676
341,0.5146099592894587
342,0.8568977455081515
343,0.5146731924297809
344,0.37538742357294813
345,0.21940800601717583
346,0.2763446221440878
347,0.6687192167364276
348,0.515295974861323
349,0.730141370407168
350,0.6307051178397909
351,0.8189221047526034
352,0.6298648454788834
353,0.7429389302909601
354,0.9125404108584945
355,0.17137521913740034
356,0.6021841105567133
357,0.21274831423258722
358,0.6450529606525537
359,0.8896202120393356
360,0.49293654451336466
361,0.8491850614557443
362,0.7881757563996623
363,0.673822239379512
364,0.1445041180501242
365,0.45350393131690503
366,0.34360288279305135
367,0.261069834272098
368,0.0835775463061636
369,0.5325012949550236
370,0.6851370155735879
371,0.49592118735063
372,0.08923394138828647
373,0.9040647976622921
374,0.13431983776104353
375,0.6900568175948967
376,0.8045000927460804
377,0.5625603766038423
378,0.34614345792976725
379,0.4636045250783255
380,0.6217335166727691
381,0.5789157048353301
382,0.30545442120449084
383,0.6244490443560657
384,0.8438658140726284
385,0.6761749591027468
386,0.5080461702980448
387,0.14451428653173679
388,0.6936331375202006
389,0.7948173024924383
390,0.722339923540932
391,0.11618619645453772
392,0.4062997451717436
393,0.14508012739780893
394,0.7221888014872216
395,0.6054491771328093
396,0.809086955908401
397,0.534955959430372
398,0.753979313870404
399,0.7464392431538289
400,0.47612688485462235
401,0.8283644793493166
402,0.47530874151715186
403,0.06648959385869409
404,0.7407658816077394
405,0.6349701410425342
406,0.8361007849203059
407,0.37276842938216836
408,0.3270604335636898
409,0.47351643980782715
410,0.41829437379522405
411,0.5932973116772942
412,0.8435247346315512
413,0.8831587939914235
414,0.8796701863232655
415,0.1767623999901198
416,0.34176604806016275
417,0.21626874689581113
418,0.5357947308547883
419,0.49671737585900216
420,0.493313312962834
421,0.7618547034616657
422,0.04535668705218543
423,0.45381769518911774
424,0.6543984991351556
425,0.11319623769956895
426,0.0758750189350366
427,0.7720391246523856
428,0.6476144652840207
429,0.8802632102643754
430,0.4296291560587107
431,0.5836647323070484
432,0.09222434068992695
433,0.3199147529382826
434,0.7629819963099905
435,0.7738423440160166
436,0.794968160303448
437,0.16615817719578752
438,0.6657684633867398
439,0.11539994557063106
440,0.7663560654077786
441,0.08849919379285098
442,0.7135610373607062
443,0.7687728873691791
444,0.878370864454622
445,0.902014825938673
446,0.5252797283618538
447,0.2699414895071327
448,0.0800395156027655
449,0.6339016923128888
450,0.22425253162979003
451,0.14891157646921063
452,0.8838019070248518
453,0.795476937973084
454,0.8758942437031847
455,0.4331866261838664
456,0.46630504219192315
457,0.2717757528852831
458,0.9066184723981623
459,0.8730989305204717
460,0.9089953556542512
461,0.8429265882295432
462,0.8934845154082746
463,0.4107694053652915
464,0.8415417417345181
465,0.7106206819503976
466,0.5128460068927865
467,0.23961774350049755
468,0.46483883356095235
469,0.3825084095089356
470,0.7353037926819503
471,0.3304435039090387
472,0.8313852463740417
473,0.6403208671039207
474,0.6339747177853858
475,0.6033510314788668
476,0.39842038666273366
477,0.7411709993076805
478,0.3377652297640647
479,0.3226191847141952
480,0.5567395268475508
481,0.10547325802467218
482,0.8456281731326473
483,0.259177173042399
484,0.33537618067668235
485,0.8208638647386649
486,0.8012454148473462
487,0.7516017240385343
488,0.48501170076840844
489,0.654270755579008
490,0.962058827703565
491,0.6925077489935921
492,0.15312136827472056
493,0.12039224307004702
494,0.6507474123953167
495,0.09375184811057319
496,0.5938553556785813
497,0.24813642116396098
498,0.8535463042348793
499,0.653782331574855
500,0.18481147305524984
501,0.49272351599548175
502,0.22600250888084028
503,0.5554307637362151
504,0.7283942446003343
505,0.7339529594785925
506,0.3201404733736672
507,0.8031431524095725
508,0.595038104600629
509,0.26292091318340693
510,0.6093889770988175
511,0.8325405092199349
512,0.6228205566307599
513,0.4880833398169654
514,0.3244231939933999
515,0.6333332917596166
516,0.2476221614993455
517,0.7015659578321568
518,0.3997514955405194
519,0.8563255151797842
520,0.4479009525555715
521,0.6753696100112552
522,0.9155397503235786
523,0.2333758691591782
524,0.4155709712903012
525,0.7976150450528496
526,0.6509861090548907
527,0.7420048816845501
528,0.7951373843683777
529,0.6604653138439776
530,0.6831278506720857
531,0.658837406537887
532,0.390525786884402
533,0.47470417418064365
534,0.7699544473022572
535,0.42705553322017853
536,0.7957348672197937
